Income,Living_Standards,Homeownership_Status,Location,Work_Experience,Type_of_Housing,Number_of_Dependents,Household_Size,Age,Employment_Status
71622,Medium,Own,Urban,9,Townhouse,5,3,65,Full-time
70644,Medium,Own,Urban,36,Single-family home,2,3,56,Part-time
467216,High,Rent,Urban,12,Single-family home,1,3,46,Full-time
501533,High,Rent,Suburban,16,Apartment,3,4,59,Full-time
68376,Low,Own,Urban,4,Townhouse,1,5,43,Full-time
9192817,High,Rent,Suburban,20,Townhouse,2,3,52,Self-employed
74106,Medium,Own,Urban,38,Single-family home,4,3,67,Full-time
66726,Low,Own,Rural,19,Single-family home,2,5,42,Self-employed
70402,Medium,Rent,Urban,6,Single-family home,0,2,41,Full-time
69972,Low,Rent,Urban,14,Townhouse,1,4,30,Part-time
293587,High,Rent,Urban,14,Townhouse,2,4,24,Full-time
649595,High,Rent,Rural,22,Townhouse,4,7,53,Full-time
74830,Medium,Own,Urban,32,Apartment,4,7,62,Self-employed
74898,Medium,Rent,Urban,43,Single-family home,2,1,37,Self-employed
74538,Medium,Rent,Urban,1,Single-family home,3,4,18,Full-time
67276,Low,Rent,Rural,49,Apartment,2,7,25,Part-time
5685943,High,Own,Urban,31,Apartment,4,7,63,Part-time
70712,Medium,Rent,Urban,14,Apartment,2,1,33,Full-time
67356,Low,Own,Suburban,6,Townhouse,0,2,31,Full-time
910400,High,Own,Suburban,8,Apartment,3,5,29,Part-time
66350,Low,Rent,Suburban,27,Townhouse,2,3,68,Full-time
345839,High,Rent,Rural,21,Apartment,4,6,40,Full-time
8201655,High,Own,Urban,2,Apartment,2,1,32,Self-employed
66772,Low,Own,Urban,41,Apartment,2,7,45,Full-time
66310,Low,Rent,Urban,1,Single-family home,1,7,51,Full-time
69952,Low,Own,Suburban,21,Single-family home,2,6,19,Self-employed
92572,Medium,Rent,Suburban,24,Apartment,0,6,49,Full-time
67370,Low,Rent,Rural,24,Townhouse,4,4,40,Part-time
71170,Medium,Own,Urban,31,Townhouse,5,7,39,Full-time
65068,Low,Own,Urban,43,Apartment,1,6,68,Self-employed
519258,High,Own,Urban,6,Single-family home,5,3,42,Full-time
65980,Low,Own,Urban,30,Apartment,2,2,39,Full-time
72638,Medium,Rent,Urban,36,Townhouse,3,5,39,Full-time
78307,Medium,Rent,Suburban,3,Apartment,0,1,66,Full-time
4432941,High,Own,Urban,32,Townhouse,0,4,69,Self-employed
66410,Low,Own,Urban,14,Single-family home,0,6,59,Full-time
66612,Low,Own,Urban,8,Single-family home,1,6,23,Full-time
70596,Medium,Own,Suburban,5,Townhouse,2,3,32,Full-time
414620,High,Own,Urban,45,Single-family home,0,3,60,Self-employed
354525,High,Rent,Suburban,30,Apartment,2,3,54,Full-time
68558,Low,Rent,Urban,33,Single-family home,3,5,50,Part-time
68535,Low,Own,Urban,43,Townhouse,2,1,25,Part-time
69980,Low,Own,Urban,37,Apartment,5,5,70,Self-employed
57289,Low,Own,Suburban,12,Apartment,2,6,61,Part-time
70106,Medium,Own,Urban,35,Townhouse,2,4,61,Full-time
8059738,High,Own,Rural,31,Single-family home,4,1,22,Full-time
83021,Medium,Rent,Urban,21,Apartment,5,2,56,Full-time
66920,Low,Own,Urban,47,Townhouse,1,2,21,Part-time
1758550,High,Rent,Urban,28,Single-family home,2,6,23,Full-time
2783248,High,Rent,Urban,10,Townhouse,0,5,62,Full-time
32450,Low,Rent,Urban,5,Single-family home,4,5,49,Full-time
70856,Medium,Rent,Urban,4,Single-family home,2,6,69,Self-employed
72462,Medium,Own,Suburban,0,Apartment,4,5,47,Part-time
69794,Low,Own,Urban,50,Single-family home,1,2,64,Full-time
65018,Low,Own,Urban,38,Townhouse,4,2,52,Full-time
74586,Medium,Rent,Urban,49,Townhouse,0,1,57,Full-time
6387420,High,Own,Urban,9,Apartment,2,6,69,Full-time
70208,Medium,Own,Urban,9,Single-family home,0,1,33,Part-time
54038,Low,Rent,Rural,48,Single-family home,3,5,30,Part-time
73316,Medium,Own,Urban,23,Single-family home,4,6,67,Self-employed
82352,Medium,Rent,Suburban,6,Single-family home,4,3,59,Self-employed
68672,Low,Own,Urban,21,Apartment,4,1,47,Full-time
73228,Medium,Own,Urban,20,Townhouse,5,2,36,Self-employed
1477303,High,Rent,Urban,21,Single-family home,1,7,34,Part-time
65084,Low,Own,Urban,32,Single-family home,5,4,36,Part-time
68156,Low,Own,Urban,43,Townhouse,0,7,45,Self-employed
5076701,High,Rent,Urban,24,Single-family home,3,3,43,Self-employed
71468,Medium,Rent,Suburban,30,Apartment,1,6,54,Self-employed
68630,Low,Own,Rural,48,Single-family home,1,2,43,Full-time
105979,Medium,Rent,Urban,15,Apartment,2,3,70,Full-time
68766,Low,Own,Suburban,14,Townhouse,3,4,40,Self-employed
66584,Low,Rent,Urban,28,Apartment,4,6,26,Full-time
6467866,High,Own,Urban,18,Apartment,5,5,29,Part-time
64996,Low,Rent,Rural,16,Single-family home,4,3,70,Part-time
677136,High,Own,Urban,25,Apartment,2,4,18,Part-time
70060,Medium,Own,Suburban,35,Apartment,5,7,18,Full-time
66686,Low,Own,Urban,35,Apartment,4,4,64,Full-time
41476,Low,Own,Urban,34,Townhouse,0,3,51,Self-employed
238978,High,Rent,Urban,39,Single-family home,4,7,49,Full-time
72436,Medium,Own,Suburban,22,Single-family home,5,6,65,Part-time
73482,Medium,Own,Urban,8,Apartment,0,3,42,Part-time
217908,High,Own,Urban,33,Townhouse,2,7,57,Full-time
71612,Medium,Own,Urban,50,Single-family home,2,3,62,Full-time
73320,Medium,Rent,Urban,17,Apartment,0,3,70,Part-time
67148,Low,Own,Urban,15,Single-family home,5,5,18,Full-time
2316482,High,Rent,Suburban,31,Single-family home,5,7,33,Full-time
66684,Low,Own,Suburban,27,Apartment,4,2,56,Self-employed
68518,Low,Own,Suburban,31,Single-family home,2,1,22,Part-time
69896,Low,Own,Rural,49,Apartment,2,5,39,Self-employed
74678,Medium,Own,Suburban,17,Single-family home,0,3,46,Full-time
63816,Low,Rent,Rural,43,Single-family home,2,4,20,Part-time
69104,Low,Own,Urban,33,Single-family home,4,6,29,Full-time
274618,High,Rent,Urban,28,Apartment,2,5,43,Full-time
68110,Low,Own,Rural,20,Apartment,0,1,33,Self-employed
67804,Low,Rent,Urban,0,Single-family home,4,6,68,Full-time
66730,Low,Rent,Suburban,15,Townhouse,3,1,54,Full-time
65330,Low,Own,Urban,48,Apartment,0,7,39,Self-employed
75252,Medium,Own,Suburban,32,Apartment,3,5,46,Self-employed
73196,Medium,Own,Urban,20,Apartment,2,4,31,Self-employed
64986,Low,Own,Urban,34,Single-family home,4,7,45,Full-time
158549,High,Rent,Urban,26,Apartment,2,4,22,Full-time
68298,Low,Rent,Urban,19,Single-family home,4,6,64,Full-time
5147688,High,Own,Rural,30,Single-family home,1,4,66,Part-time
67190,Low,Own,Urban,15,Single-family home,2,2,47,Full-time
572043,High,Rent,Rural,13,Single-family home,2,4,63,Full-time
73928,Medium,Own,Urban,47,Single-family home,2,1,69,Part-time
3894078,High,Own,Rural,31,Townhouse,5,6,22,Part-time
75212,Medium,Rent,Urban,40,Apartment,0,3,29,Full-time
71140,Medium,Own,Urban,31,Single-family home,5,3,33,Self-employed
175474,High,Rent,Urban,1,Apartment,4,7,43,Full-time
8127788,High,Own,Rural,44,Apartment,4,1,43,Self-employed
73084,Medium,Rent,Urban,21,Apartment,4,4,65,Self-employed
4108639,High,Rent,Urban,36,Single-family home,0,3,38,Full-time
66018,Low,Own,Urban,16,Apartment,4,7,56,Full-time
74826,Medium,Own,Urban,31,Townhouse,5,6,53,Full-time
66846,Low,Rent,Suburban,37,Single-family home,5,1,50,Self-employed
69132,Low,Own,Urban,16,Apartment,2,4,47,Full-time
72978,Medium,Own,Urban,33,Single-family home,3,2,54,Part-time
241498,High,Rent,Rural,6,Apartment,1,7,40,Part-time
222885,High,Rent,Urban,28,Apartment,4,3,27,Full-time
67254,Low,Own,Suburban,16,Single-family home,0,6,22,Self-employed
158110,High,Rent,Urban,23,Apartment,0,4,53,Self-employed
69044,Low,Rent,Rural,7,Apartment,4,6,51,Full-time
478752,High,Rent,Urban,22,Single-family home,3,4,69,Full-time
66878,Low,Own,Suburban,32,Single-family home,5,6,48,Full-time
843626,High,Rent,Urban,28,Single-family home,4,3,27,Self-employed
67064,Low,Rent,Urban,18,Single-family home,0,4,36,Full-time
71464,Medium,Own,Urban,4,Single-family home,1,6,49,Self-employed
65586,Low,Own,Urban,36,Townhouse,3,5,18,Full-time
175610,High,Rent,Urban,22,Apartment,4,5,22,Full-time
67696,Low,Own,Urban,25,Apartment,1,2,62,Part-time
66478,Low,Own,Rural,23,Single-family home,4,1,21,Full-time
66548,Low,Own,Urban,20,Townhouse,3,5,33,Self-employed
68902,Low,Own,Urban,32,Single-family home,0,5,41,Full-time
602583,High,Rent,Urban,25,Single-family home,5,2,33,Self-employed
65018,Low,Own,Urban,9,Apartment,5,5,19,Self-employed
66822,Low,Own,Urban,41,Single-family home,3,5,66,Self-employed
560997,High,Own,Rural,28,Single-family home,2,7,45,Full-time
66440,Low,Own,Suburban,34,Single-family home,5,6,49,Part-time
277160,High,Rent,Urban,27,Apartment,4,3,44,Full-time
65528,Low,Rent,Urban,11,Single-family home,1,7,37,Self-employed
106368,Medium,Own,Urban,43,Single-family home,1,2,41,Full-time
2097868,High,Rent,Urban,6,Apartment,5,4,29,Full-time
70388,Medium,Own,Urban,15,Single-family home,3,4,67,Self-employed
62559,Low,Rent,Suburban,19,Apartment,3,1,52,Full-time
67924,Low,Own,Urban,28,Apartment,3,7,50,Full-time
504237,High,Rent,Rural,34,Single-family home,1,1,50,Part-time
73768,Medium,Rent,Urban,27,Townhouse,0,5,68,Self-employed
65972,Low,Own,Urban,6,Apartment,1,5,60,Full-time
68376,Low,Own,Rural,21,Single-family home,0,4,54,Self-employed
131230,Medium,Own,Urban,13,Townhouse,3,2,29,Full-time
68274,Low,Rent,Urban,35,Townhouse,2,7,20,Self-employed
66600,Low,Own,Urban,9,Apartment,1,3,18,Full-time
771537,High,Rent,Urban,1,Single-family home,3,6,50,Full-time
39667,Low,Own,Urban,21,Apartment,1,1,57,Self-employed
66450,Low,Own,Urban,15,Apartment,3,5,27,Full-time
67218,Low,Own,Urban,34,Single-family home,1,1,60,Full-time
70214,Medium,Own,Suburban,46,Single-family home,4,4,61,Full-time
9686527,High,Rent,Urban,39,Apartment,1,2,46,Part-time
73848,Medium,Own,Urban,47,Single-family home,4,7,30,Full-time
849730,High,Rent,Urban,10,Apartment,0,4,29,Full-time
1059121,High,Own,Urban,42,Single-family home,1,3,48,Full-time
69868,Low,Rent,Urban,42,Apartment,0,2,63,Full-time
5532664,High,Own,Urban,32,Apartment,2,3,19,Part-time
82327,Medium,Own,Urban,33,Apartment,5,3,68,Self-employed
2053628,High,Own,Urban,32,Apartment,5,2,67,Part-time
74294,Medium,Rent,Suburban,18,Townhouse,4,3,52,Full-time
3960902,High,Rent,Suburban,19,Single-family home,1,1,40,Part-time
74560,Medium,Own,Urban,9,Townhouse,5,5,34,Full-time
67902,Low,Rent,Urban,18,Single-family home,0,2,43,Self-employed
69962,Low,Own,Urban,42,Single-family home,5,4,25,Part-time
67130,Low,Rent,Urban,11,Single-family home,5,4,46,Full-time
72278,Medium,Rent,Urban,9,Apartment,3,5,43,Full-time
70130,Medium,Own,Rural,6,Apartment,5,4,27,Part-time
33186,Low,Own,Urban,39,Single-family home,0,5,43,Part-time
65326,Low,Own,Rural,10,Single-family home,5,1,51,Full-time
74294,Medium,Own,Urban,49,Townhouse,1,7,68,Full-time
165431,High,Rent,Urban,15,Single-family home,5,7,58,Part-time
2657918,High,Rent,Urban,32,Single-family home,2,4,24,Full-time
42163,Low,Rent,Suburban,37,Single-family home,5,4,21,Part-time
33942,Low,Rent,Urban,16,Townhouse,4,1,70,Full-time
410272,High,Rent,Urban,44,Apartment,3,4,67,Full-time
1435138,High,Rent,Urban,24,Apartment,0,4,62,Full-time
2262913,High,Own,Suburban,41,Apartment,5,1,28,Part-time
1349066,High,Own,Suburban,30,Apartment,5,6,46,Full-time
68502,Low,Own,Urban,41,Single-family home,1,1,53,Part-time
69716,Low,Own,Urban,0,Townhouse,1,6,42,Part-time
38792,Low,Own,Rural,38,Apartment,4,1,38,Part-time
4228472,High,Rent,Suburban,19,Single-family home,3,7,53,Self-employed
71978,Medium,Rent,Urban,8,Townhouse,0,6,27,Self-employed
70516,Medium,Rent,Suburban,42,Townhouse,0,4,54,Part-time
8305548,High,Rent,Urban,1,Apartment,0,5,26,Part-time
66950,Low,Own,Urban,0,Single-family home,4,6,41,Full-time
65502,Low,Own,Urban,43,Apartment,4,5,52,Self-employed
66580,Low,Rent,Urban,38,Single-family home,5,7,66,Self-employed
66760,Low,Own,Suburban,50,Apartment,3,2,52,Part-time
66818,Low,Rent,Urban,4,Apartment,0,2,65,Full-time
66784,Low,Own,Urban,11,Apartment,0,7,53,Part-time
958967,High,Rent,Suburban,13,Single-family home,5,4,35,Full-time
71568,Medium,Own,Suburban,38,Apartment,3,4,66,Full-time
8419355,High,Rent,Urban,31,Apartment,3,5,56,Part-time
107601,Medium,Rent,Urban,39,Apartment,3,3,49,Self-employed
70458,Medium,Own,Suburban,45,Apartment,1,7,41,Full-time
68738,Low,Own,Suburban,43,Single-family home,3,2,40,Full-time
279628,High,Own,Suburban,8,Single-family home,2,5,49,Full-time
3330183,High,Own,Urban,41,Townhouse,4,4,54,Self-employed
67200,Low,Own,Urban,41,Single-family home,3,2,29,Part-time
6854057,High,Own,Suburban,32,Apartment,1,2,66,Part-time
3818906,High,Rent,Suburban,24,Townhouse,2,6,30,Part-time
68758,Low,Own,Urban,37,Apartment,1,2,40,Part-time
68596,Low,Rent,Urban,13,Apartment,1,7,42,Full-time
1175878,High,Own,Suburban,8,Single-family home,5,4,52,Full-time
31686,Low,Own,Urban,26,Single-family home,1,5,58,Part-time
75436,Medium,Own,Urban,43,Single-family home,1,3,47,Full-time
3839043,High,Rent,Urban,18,Apartment,0,4,34,Full-time
71942,Medium,Own,Urban,24,Single-family home,4,2,66,Part-time
68864,Low,Own,Urban,31,Single-family home,5,6,37,Full-time
74898,Medium,Own,Urban,21,Single-family home,5,6,65,Full-time
2936742,High,Rent,Urban,28,Townhouse,0,7,42,Full-time
72104,Medium,Rent,Rural,27,Single-family home,2,7,39,Part-time
67594,Low,Own,Rural,43,Single-family home,0,1,30,Full-time
165006,High,Own,Rural,12,Single-family home,5,5,36,Full-time
65020,Low,Own,Suburban,27,Single-family home,2,4,66,Part-time
41515,Low,Rent,Urban,2,Single-family home,5,2,53,Part-time
350894,High,Rent,Urban,29,Apartment,3,7,29,Full-time
73230,Medium,Own,Urban,10,Apartment,2,3,58,Full-time
72978,Medium,Own,Urban,1,Single-family home,5,6,36,Self-employed
68700,Low,Own,Urban,49,Apartment,0,2,29,Full-time
82154,Medium,Rent,Urban,49,Apartment,5,2,26,Part-time
107243,Medium,Rent,Rural,8,Apartment,0,4,24,Self-employed
915503,High,Rent,Urban,32,Apartment,2,6,45,Full-time
65314,Low,Own,Urban,25,Townhouse,0,3,31,Full-time
65040,Low,Rent,Urban,15,Apartment,2,6,48,Full-time
74884,Medium,Own,Urban,24,Apartment,1,1,69,Full-time
68110,Low,Rent,Rural,0,Single-family home,4,6,36,Full-time
68878,Low,Rent,Urban,20,Single-family home,2,6,64,Part-time
74884,Medium,Rent,Urban,19,Townhouse,1,4,33,Part-time
399394,High,Own,Rural,4,Single-family home,1,6,70,Self-employed
75392,Medium,Rent,Urban,16,Apartment,1,5,22,Full-time
2670547,High,Rent,Urban,39,Apartment,1,3,52,Part-time
61068,Low,Own,Urban,37,Townhouse,2,1,29,Full-time
74356,Medium,Rent,Suburban,0,Apartment,0,1,42,Full-time
140820,Medium,Rent,Urban,12,Single-family home,1,3,69,Full-time
160610,High,Own,Suburban,17,Single-family home,3,5,38,Part-time
4901426,High,Own,Rural,3,Single-family home,1,7,53,Self-employed
73066,Medium,Own,Urban,46,Townhouse,0,2,70,Self-employed
67216,Low,Own,Urban,13,Single-family home,0,4,40,Full-time
73748,Medium,Own,Suburban,47,Single-family home,4,7,33,Full-time
115293,Medium,Rent,Urban,4,Townhouse,4,5,56,Full-time
70900,Medium,Rent,Rural,32,Apartment,1,6,62,Full-time
1524598,High,Own,Urban,25,Single-family home,1,1,70,Full-time
74470,Medium,Own,Urban,3,Townhouse,5,6,59,Full-time
70462,Medium,Own,Urban,29,Single-family home,5,5,56,Full-time
2479312,High,Rent,Urban,16,Single-family home,4,2,31,Full-time
434276,High,Own,Urban,27,Townhouse,1,6,48,Full-time
135880,Medium,Rent,Suburban,5,Apartment,5,5,22,Part-time
70764,Medium,Own,Urban,26,Townhouse,3,5,52,Part-time
73216,Medium,Own,Suburban,35,Townhouse,2,6,40,Self-employed
972583,High,Rent,Urban,6,Single-family home,4,1,46,Full-time
70974,Medium,Own,Urban,0,Apartment,4,5,60,Full-time
765409,High,Own,Suburban,9,Apartment,0,6,28,Full-time
180011,High,Rent,Rural,12,Single-family home,1,4,35,Full-time
949028,High,Own,Suburban,40,Apartment,4,3,64,Part-time
277533,High,Rent,Suburban,31,Single-family home,4,6,29,Full-time
803474,High,Own,Urban,13,Single-family home,5,7,26,Part-time
31253,Low,Rent,Suburban,32,Single-family home,3,1,27,Part-time
69296,Low,Rent,Urban,29,Apartment,1,3,61,Part-time
109693,Medium,Own,Urban,8,Apartment,2,5,34,Part-time
116595,Medium,Rent,Urban,5,Townhouse,3,2,55,Part-time
1367591,High,Own,Suburban,9,Single-family home,2,6,24,Part-time
1898623,High,Rent,Urban,10,Apartment,0,6,63,Part-time
73332,Medium,Own,Urban,38,Apartment,4,1,30,Part-time
2969222,High,Rent,Urban,19,Single-family home,5,5,57,Full-time
216097,High,Rent,Urban,24,Apartment,3,5,59,Full-time
315577,High,Rent,Suburban,11,Apartment,2,2,26,Full-time
418597,High,Rent,Urban,21,Single-family home,1,5,67,Full-time
382099,High,Own,Urban,11,Townhouse,0,4,44,Self-employed
72936,Medium,Own,Urban,13,Single-family home,0,7,19,Full-time
75286,Medium,Own,Urban,41,Apartment,4,2,22,Full-time
67702,Low,Own,Urban,47,Apartment,4,1,46,Full-time
65850,Low,Own,Urban,35,Apartment,2,1,54,Self-employed
33104,Low,Rent,Urban,13,Apartment,2,3,55,Full-time
2283872,High,Rent,Urban,1,Single-family home,0,4,36,Full-time
405190,High,Rent,Suburban,1,Single-family home,2,6,25,Part-time
73068,Medium,Rent,Rural,42,Apartment,4,4,65,Part-time
120270,Medium,Rent,Urban,42,Single-family home,0,7,62,Part-time
6030812,High,Own,Urban,5,Single-family home,0,1,18,Part-time
73926,Medium,Rent,Suburban,24,Townhouse,1,5,39,Part-time
69508,Low,Rent,Urban,2,Single-family home,1,7,69,Full-time
500243,High,Rent,Urban,22,Apartment,2,6,34,Full-time
71312,Medium,Own,Urban,8,Townhouse,2,4,24,Self-employed
75286,Medium,Own,Rural,30,Apartment,4,4,42,Full-time
63583,Low,Own,Urban,27,Single-family home,4,5,62,Full-time
36391,Low,Own,Urban,24,Single-family home,1,7,21,Part-time
331574,High,Rent,Urban,34,Apartment,0,2,53,Part-time
71588,Medium,Rent,Urban,0,Apartment,3,5,23,Full-time
65062,Low,Rent,Urban,1,Apartment,5,3,48,Full-time
4699946,High,Own,Urban,14,Apartment,5,3,36,Full-time
66416,Low,Own,Suburban,42,Single-family home,3,6,61,Part-time
155552,High,Own,Urban,39,Single-family home,2,1,56,Full-time
139391,Medium,Rent,Urban,15,Apartment,5,2,44,Full-time
878775,High,Rent,Urban,22,Townhouse,5,4,27,Part-time
72382,Medium,Own,Urban,48,Townhouse,3,6,43,Self-employed
70312,Medium,Own,Rural,34,Apartment,3,1,36,Self-employed
1722795,High,Rent,Urban,7,Apartment,1,1,56,Self-employed
67062,Low,Own,Urban,6,Single-family home,0,6,20,Full-time
70776,Medium,Own,Urban,20,Apartment,4,6,62,Self-employed
73808,Medium,Own,Urban,34,Townhouse,1,4,30,Part-time
75468,Medium,Rent,Rural,38,Single-family home,5,4,67,Self-employed
70834,Medium,Rent,Urban,36,Single-family home,4,5,45,Full-time
73682,Medium,Own,Urban,32,Single-family home,1,7,37,Full-time
67038,Low,Own,Urban,36,Apartment,1,3,45,Full-time
72748,Medium,Own,Suburban,34,Single-family home,3,4,25,Self-employed
75368,Medium,Own,Urban,17,Single-family home,4,5,58,Full-time
74916,Medium,Rent,Urban,18,Single-family home,1,7,56,Self-employed
71036,Medium,Own,Urban,9,Apartment,3,3,18,Full-time
64926,Low,Own,Rural,3,Townhouse,2,2,20,Full-time
67234,Low,Own,Urban,29,Apartment,4,2,30,Part-time
74496,Medium,Own,Urban,44,Apartment,1,2,45,Part-time
69718,Low,Own,Urban,32,Apartment,5,4,66,Full-time
167419,High,Rent,Urban,3,Townhouse,2,3,42,Self-employed
70312,Medium,Rent,Urban,8,Apartment,3,6,50,Self-employed
74062,Medium,Own,Urban,16,Apartment,1,7,55,Full-time
74500,Medium,Own,Urban,42,Apartment,5,3,70,Self-employed
66186,Low,Own,Urban,38,Townhouse,3,2,23,Full-time
70400,Medium,Own,Urban,23,Townhouse,3,1,61,Part-time
74698,Medium,Rent,Urban,38,Single-family home,5,3,62,Full-time
66384,Low,Own,Urban,12,Apartment,3,3,49,Full-time
3799344,High,Own,Suburban,25,Apartment,4,5,62,Full-time
67726,Low,Own,Urban,18,Townhouse,2,2,64,Full-time
7926737,High,Own,Urban,16,Apartment,2,7,38,Full-time
70986,Medium,Own,Suburban,49,Apartment,0,1,33,Full-time
73856,Medium,Own,Urban,29,Apartment,1,5,38,Part-time
70198,Medium,Own,Urban,25,Apartment,3,1,28,Full-time
66296,Low,Own,Urban,12,Townhouse,1,6,54,Full-time
4386989,High,Rent,Urban,48,Apartment,2,1,53,Full-time
72718,Medium,Own,Urban,17,Townhouse,2,6,52,Full-time
332874,High,Rent,Urban,20,Single-family home,3,1,36,Full-time
606300,High,Rent,Urban,33,Apartment,4,4,37,Full-time
209662,High,Own,Suburban,50,Townhouse,5,3,35,Self-employed
160961,High,Own,Urban,46,Single-family home,3,3,64,Full-time
71222,Medium,Rent,Suburban,8,Single-family home,3,5,58,Full-time
1055994,High,Own,Rural,29,Apartment,0,7,66,Full-time
69480,Low,Rent,Urban,28,Townhouse,5,6,31,Full-time
309481,High,Rent,Suburban,28,Townhouse,4,1,32,Full-time
66960,Low,Own,Urban,45,Single-family home,1,7,48,Part-time
74764,Medium,Own,Urban,18,Single-family home,5,1,18,Part-time
69022,Low,Rent,Rural,7,Apartment,4,3,70,Full-time
1659982,High,Rent,Urban,43,Single-family home,3,6,20,Full-time
72082,Medium,Own,Urban,16,Apartment,3,1,33,Full-time
66368,Low,Rent,Urban,11,Single-family home,3,7,40,Full-time
3070473,High,Rent,Urban,14,Apartment,3,1,28,Full-time
74646,Medium,Own,Urban,4,Apartment,3,7,29,Self-employed
66606,Low,Own,Urban,33,Townhouse,5,1,27,Part-time
310535,High,Own,Urban,49,Townhouse,5,2,49,Self-employed
66870,Low,Own,Urban,2,Apartment,5,2,33,Full-time
46140,Low,Own,Urban,4,Single-family home,4,7,25,Part-time
162536,High,Rent,Urban,33,Apartment,3,2,55,Full-time
68054,Low,Own,Urban,8,Single-family home,2,6,29,Self-employed
67936,Low,Own,Urban,23,Single-family home,5,6,41,Full-time
73178,Medium,Own,Urban,4,Townhouse,2,5,45,Full-time
5257109,High,Own,Suburban,26,Apartment,0,1,70,Full-time
58367,Low,Own,Urban,48,Apartment,1,7,25,Full-time
